Player,Season,Placement,Team,BMI,region
ice_(yoon_sang-hoon),2020 summer,3.0,⁠⁠lsb.a,,kr
ice_(yoon_sang-hoon),2022 spring,9.0,⁠⁠lsb,19.658041,kr
gori,2019 summer,4.0,⁠⁠skt,23.367205,kr
gori,2021 summer,3.0,⁠⁠ns,21.431667,kr
gori,2022 spring,10.0,⁠⁠fpx,21.786861,kr
gori,2023 spring,2.0,⁠⁠gg,24.812813,kr
smurph,2014 summer,12.5,⁠⁠im1,,kr
space_(seon_ho-san),2012 spring,12.5,⁠⁠neb,22.050835,kr
space_(seon_ho-san),2013 spring,4.0,⁠⁠cjf,,kr
space_(seon_ho-san),2013 summer,4.0,⁠⁠cjf,,kr
space_(seon_ho-san),2014 spring,6.5,⁠⁠cjf,,kr
space_(seon_ho-san),2014 summer,12.5,⁠⁠cjf,22.171696,kr
space_(seon_ho-san),2015 spring,3.0,⁠⁠cj,23.594948,kr
space_(seon_ho-san),2015 summer,3.0,⁠⁠cj,22.171696,kr
poohmandu,2013 spring,3.0,⁠⁠skt 2,21.060644,kr
poohmandu,2013 summer,1.0,⁠⁠skt 2,,kr
poohmandu,2014 spring,6.5,⁠⁠skt k,,kr
poohmandu,2014 summer,2.0,⁠⁠skt k,21.475971,kr
poohmandu,2016 spring,1.0,⁠⁠skt,,kr
poohmandu,2017 spring,5.0,⁠⁠vg,,kr
poohmandu,2018 spring,4.0,⁠⁠skt,,kr
poohmandu,2018 summer,4.0,⁠⁠skt,,kr
poohmandu,2021 spring,1.0,⁠⁠dk,22.338335,kr
poohmandu,2021 summer,1.0,⁠⁠dk,,kr
guger,2016 spring,10.0,⁠⁠kdm,,kr
guger,2017 spring,10.0,⁠⁠kdm,21.762054,kr
guger,2020 summer,8.0,⁠⁠dyn,21.630728,kr
levy,2023 summer,1.0,⁠⁠bro.a,,kr
do_it,2015 summer,10.0,⁠⁠ssb,,kr
sharvel,2022 summer,2.0,⁠⁠dk y,,kr
rascal,2017 summer,1.0,⁠⁠lz,,kr
rascal,2018 spring,1.0,⁠⁠kz,20.091263,kr
rascal,2018 summer,2.0,⁠⁠kz,,kr
rascal,2019 spring,3.0,⁠⁠kz,,kr
rascal,2019 summer,2.0,⁠⁠kz,19.494068,kr
rascal,2020 spring,2.0,⁠⁠gen,20.360502,kr
rascal,2020 summer,1.0,⁠⁠gen,19.81794,kr
rascal,2021 spring,2.0,⁠⁠gen,20.27099,kr
rascal,2021 summer,3.0,⁠⁠gen,19.181002,kr
rascal,2022 spring,7.0,⁠⁠kt,,kr
rascal,2022 summer,4.0,⁠⁠kt,19.819754,kr
rascal,2023 spring,9.0,⁠⁠drx,,kr
emperor_(kim_jin-hyun),2014 spring,4.0,⁠⁠cjb,,kr
emperor_(kim_jin-hyun),2014 summer,12.5,⁠⁠cjb,,kr
emperor_(kim_jin-hyun),2015 summer,10.0,⁠⁠tdk,20.117317,kr
emperor_(kim_jin-hyun),2016 spring,1.0,⁠⁠g2,,kr
emperor_(kim_jin-hyun),2016 summer,8.0,⁠⁠lz,,kr
emperor_(kim_jin-hyun),2017 summer,3.0,⁠⁠ss,,kr
emperor_(kim_jin-hyun),2018 spring,6.0,⁠⁠rox,,kr
emperor_(kim_jin-hyun),2018 summer,6.0,⁠⁠hle,,kr
riris,2013 summer,6.5,⁠⁠ctu,,kr
vsta,2020 spring,8.0,⁠⁠hle,21.368584,kr
vsta,2021 spring,3.0,⁠⁠hle,19.754986,kr
vsta,2021 summer,2.0,⁠⁠hle,20.878962,kr
vsta,2022 spring,10.0,⁠⁠hle,23.153397,kr
vsta,2022 summer,10.0,⁠⁠hle,23.182592,kr
bvoy,2019 spring,8.0,⁠⁠jdg,19.787529,kr
bvoy,2020 spring,6.0,⁠⁠msf,20.040668,kr
madlife,2012 spring,2.0,⁠⁠mig.f,21.12149,kr
madlife,2012 summer,1.0,⁠⁠azf,,kr
madlife,2013 spring,4.0,⁠⁠cjf,,kr
madlife,2013 summer,4.0,⁠⁠cjf,,kr
madlife,2014 spring,6.5,⁠⁠cjf,,kr
madlife,2014 summer,12.5,⁠⁠cjf,21.601583,kr
madlife,2015 spring,3.0,⁠⁠cj,,kr
madlife,2015 summer,3.0,⁠⁠cj,,kr
madlife,2016 spring,8.0,⁠⁠cj,20.442936,kr
madlife,2016 summer,10.0,⁠⁠cj,20.442936,kr
destroy_(yoon_jeong-min),2021 summer,10.0,⁠⁠drx,20.321249,kr
yongsoo,2014 summer,,⁠⁠ig,,kr
leo_(han_gyeo-re),2018 summer,7.0,⁠⁠skt,20.616379,kr
leo_(han_gyeo-re),2020 spring,9.0,⁠⁠sb,20.693878,kr
leo_(han_gyeo-re),2021 spring,8.0,⁠⁠lsb,20.543564,kr
leo_(han_gyeo-re),2021 summer,6.0,⁠⁠af,20.307446,kr
daydream,2013 summer,12.5,⁠⁠xs,,kr
daydream,2014 spring,4.0,⁠⁠cjb,,kr
daydream,2014 summer,12.5,⁠⁠cjb,,kr
carim,2022 summer,3.5,⁠⁠ns.a,,kr
carim,2023 summer,4.0,⁠⁠ns.a,,kr
pilot_(na_woo-hyung),2014 summer,12.5,⁠⁠jag.f,,kr
pilot_(na_woo-hyung),2015 spring,4.0,⁠⁠jag,20.62629,kr
pilot_(na_woo-hyung),2015 summer,2.0,⁠⁠jag,19.616459,kr
pilot_(na_woo-hyung),2016 spring,4.0,⁠⁠jag,19.374722,kr
pilot_(na_woo-hyung),2016 summer,4.0,⁠⁠jag,22.401318,kr
pilot_(na_woo-hyung),2018 spring,9.0,⁠⁠mvp,20.549686,kr
pilot_(na_woo-hyung),2018 summer,9.0,⁠⁠mvp,22.651793,kr
kramer,2016 spring,8.0,⁠⁠cj,20.414871,kr
kramer,2016 summer,10.0,⁠⁠cj,,kr
kramer,2017 spring,5.0,⁠⁠af,,kr
kramer,2017 summer,3.0,⁠⁠af,20.152332,kr
kramer,2018 spring,2.0,⁠⁠af,20.761559,kr
kramer,2018 summer,3.0,⁠⁠af,20.064867,kr
kramer,2019 spring,11.0,⁠⁠lgd,20.02198,kr
kramer,2019 summer,14.0,⁠⁠lgd,20.640835,kr
kramer,2020 spring,15.0,⁠⁠lgd,19.444864,kr
kramer,2020 summer,2.0,⁠⁠lgd,20.673712,kr
kramer,2021 spring,14.0,⁠⁠lgd,20.285564,kr
kramer,2021 summer,11.0,⁠⁠lgd,20.480799,kr
delight,2021 spring,10.0,⁠⁠bro,24.502829,kr
delight,2021 summer,9.0,⁠⁠bro,23.095638,kr
delight,2022 spring,6.0,⁠⁠bro,24.66367,kr
delight,2022 summer,9.0,⁠⁠bro,23.62989,kr
delight,2023 spring,1.0,⁠⁠gen,20.342926,kr
mat_(kim_joon-hwa),2021 summer,5.0,⁠⁠fox b,,kr
dreams_(han_min-kook),2017 summer,5.0,⁠⁠mm,21.184942,kr
dreams_(han_min-kook),2019 spring,5.5,⁠⁠sk,21.239498,kr
dreams_(han_min-kook),2019 summer,7.0,⁠⁠sk,21.181997,kr
dreams_(han_min-kook),2020 spring,8.0,⁠⁠s04,21.785873,kr
dreams_(han_min-kook),2020 summer,5.0,⁠⁠s04,,kr
dreams_(han_min-kook),2021 spring,8.0,⁠⁠fly,21.620352,kr
dreams_(han_min-kook),2021 summer,9.0,⁠⁠fly,20.44386,kr
trigger_(kim_eui-joo),2020 spring,7.0,⁠⁠apk,,kr
trigger_(kim_eui-joo),2020 summer,10.0,⁠⁠sp,20.334217,kr
trigger_(kim_eui-joo),2021 spring,12.0,⁠⁠v5,20.817806,kr
bust,2012 summer,12.5,⁠⁠mvp.b,,kr
bust,2013 spring,10.5,⁠⁠kt a,,kr
lustboy,2012 spring,1.0,⁠⁠mig.b,19.70633,kr
lustboy,2012 summer,4.0,⁠⁠azb,20.184807,kr
lustboy,2013 spring,2.0,⁠⁠cjb,,kr
lustboy,2013 summer,6.5,⁠⁠cjb,,kr
lustboy,2014 spring,4.0,⁠⁠cjb,19.37741,kr
lustboy,2014 summer,1.0,⁠⁠tsm,20.184807,kr
lustboy,2015 spring,1.0,⁠⁠tsm,19.435078,kr
lustboy,2015 summer,2.0,⁠⁠tsm,19.435078,kr
lustboy,2016 spring,7.0,⁠⁠lz,,kr
lustboy,2016 summer,8.0,⁠⁠lz,,kr
lustboy,2018 summer,5.0,⁠⁠tsm,,kr
lustboy,2019 spring,3.0,⁠⁠tsm,,kr
lustboy,2020 spring,4.0,⁠⁠tsm,,kr
lustboy,2020 summer,1.0,⁠⁠tsm,,kr
mireu,2020 summer,9.0,⁠⁠hle,22.55973,kr
neo_(moon_ji-won),2015 summer,9.0,⁠⁠im,,kr
cuvee,2015 spring,8.0,⁠⁠ssg,21.180197,kr
cuvee,2015 summer,7.0,⁠⁠ssg,22.205854,kr
cuvee,2016 spring,6.0,⁠⁠ssg,25.0735,kr
cuvee,2016 summer,1.0,⁠⁠ssg,24.280266,kr
cuvee,2017 spring,3.0,⁠⁠ssg,25.471554,kr
cuvee,2017 summer,1.0,⁠⁠ssg,24.828428,kr
cuvee,2018 spring,5.0,⁠⁠ksv,26.023209,kr
cuvee,2018 summer,1.0,⁠⁠gen,24.422974,kr
cuvee,2019 spring,7.0,⁠⁠gen,22.67196,kr
cuvee,2019 summer,6.0,⁠⁠gen,25.9713,kr
cuvee,2020 spring,8.0,⁠⁠hle,23.675379,kr
cuvee,2020 summer,9.0,⁠⁠hle,24.278133,kr
route,2019 spring,10.0,⁠⁠jag,,kr
route,2019 summer,10.0,⁠⁠jag,19.947561,kr
route,2020 spring,9.0,⁠⁠sb,19.833536,kr
route,2020 summer,7.0,⁠⁠sb,20.92521,kr
route,2021 spring,8.0,⁠⁠lsb,19.819641,kr
kanavi,2019 summer,3.0,⁠⁠jdg,21.598438,kr
kanavi,2020 spring,1.0,⁠⁠jdg,21.732775,kr
kanavi,2020 summer,2.0,⁠⁠jdg,21.02172,kr
kanavi,2021 spring,5.5,⁠⁠jdg,21.657246,kr
kanavi,2021 summer,12.0,⁠⁠jdg,21.540642,kr
kanavi,2022 spring,4.0,⁠⁠jdg,20.945936,kr
kanavi,2022 summer,1.0,⁠⁠jdg,,kr
kanavi,2023 spring,1.0,⁠⁠jdg,21.705515,kr
siwoo,2022 summer,2.0,⁠⁠dk y,,kr
siwoo,2023 summer,3.0,⁠⁠dk.a,,kr
greed_(yoo_sun-jae),2023 summer,5.0,⁠⁠kdf.a,,kr
godfather,2012 spring,12.5,⁠⁠nel,,kr
ccarter,2015 spring,1.0,⁠⁠skt,,kr
ccarter,2015 summer,1.0,⁠⁠skt,,kr
ccarter,2016 spring,1.0,⁠⁠skt,,kr
ccarter,2016 summer,3.0,⁠⁠skt,,kr
ccarter,2017 spring,1.0,⁠⁠skt,,kr
ccarter,2017 summer,2.0,⁠⁠skt,,kr
nagne,2014 spring,12.5,⁠⁠njbs,,kr
nagne,2014 summer,4.0,⁠⁠kt.b,,kr
nagne,2015 spring,5.0,⁠⁠kt,21.691826,kr
nagne,2015 summer,1.0,⁠⁠kt,19.71952,kr
nagne,2017 summer,5.0,⁠⁠nip,21.332806,kr
nagne,2022 summer,5.0,⁠⁠hle.a,,kr
looper,2014 spring,3.0,⁠⁠sso,,kr
looper,2014 summer,3.0,⁠⁠ssw,,kr
looper,2015 spring,10.5,⁠⁠m3,,kr
looper,2015 summer,8.0,⁠⁠m3,18.343697,kr
looper,2016 spring,1.0,⁠⁠rng,19.821682,kr
looper,2016 summer,2.0,⁠⁠rng,,kr
looper,2017 spring,8.0,⁠⁠fox,19.96701,kr
looper,2017 summer,8.0,⁠⁠fox,,kr
uimange,2012 spring,12.5,⁠⁠ddol,,kr
tusin,2014 summer,12.5,⁠⁠im2,,kr
tusin,2015 spring,7.0,⁠⁠im,22.723873,kr
tusin,2015 summer,9.0,⁠⁠im,,kr
tusin,2017 spring,5.0,⁠⁠af,25.611574,kr
tusin,2017 summer,3.0,⁠⁠af,24.662487,kr
tusin,2018 spring,2.0,⁠⁠af,24.286686,kr
tusin,2018 summer,3.0,⁠⁠af,23.575401,kr
tusin,2019 spring,3.0,⁠⁠kz,,kr
tusin,2019 summer,2.0,⁠⁠kz,23.49076,kr
tusin,2020 spring,5.0,⁠⁠kt,23.848206,kr
tusin,2020 summer,4.0,⁠⁠kt,22.06704,kr
cleaver,2022 summer,7.0,⁠⁠kdf.a,,kr
horang2,2015 spring,8.0,⁠⁠ssg,,kr
horang2,2015 summer,7.0,⁠⁠ssg,,kr
road_(yun_han-gil),2016 summer,1.0,⁠⁠im,21.141098,kr
road_(yun_han-gil),2017 spring,5.5,⁠⁠im,21.141098,kr
road_(yun_han-gil),2017 summer,5.0,⁠⁠im,21.141098,kr
road_(yun_han-gil),2018 spring,5.5,⁠⁠blg,21.26647,kr
road_(yun_han-gil),2018 summer,6.0,⁠⁠blg,21.26647,kr
road_(yun_han-gil),2019 spring,13.0,⁠⁠v5,20.599213,kr
road_(yun_han-gil),2021 summer,1.0,⁠⁠sek,,kr
road_(yun_han-gil),2022 summer,5.0,⁠⁠hle.a,,kr
road_(yun_han-gil),2023 summer,1.0,⁠⁠hle.a,,kr
theshy,2017 summer,2.0,⁠⁠ig,20.009632,kr
theshy,2018 spring,1.0,⁠⁠ig,19.675941,kr
theshy,2018 summer,2.0,⁠⁠ig,20.99121,kr
theshy,2019 spring,1.0,⁠⁠ig,19.689648,kr
theshy,2019 summer,1.0,⁠⁠ig,19.841537,kr
theshy,2020 spring,4.0,⁠⁠ig,19.89652,kr
theshy,2020 summer,3.0,⁠⁠ig,20.086248,kr
theshy,2021 spring,9.5,⁠⁠ig,20.185665,kr
theshy,2021 summer,13.0,⁠⁠ig,20.87268,kr
theshy,2022 spring,5.5,⁠⁠wbg,20.283062,kr
theshy,2022 summer,7.5,⁠⁠wbg,,kr
theshy,2023 spring,5.5,⁠⁠wbg,19.708546,kr
beyond_(kim_kyu-seok),2016 summer,6.0,⁠⁠mvp,,kr
beyond_(kim_kyu-seok),2017 spring,4.0,⁠⁠mvp,,kr
beyond_(kim_kyu-seok),2017 summer,4.0,⁠⁠mvp,,kr
beyond_(kim_kyu-seok),2018 spring,9.0,⁠⁠mvp,20.8537,kr
beyond_(kim_kyu-seok),2018 summer,9.0,⁠⁠mvp,20.8537,kr
beyond_(kim_kyu-seok),2020 summer,2.0,⁠⁠ns.a,20.657816,kr
black_(kim_jun-hwan),2013 summer,12.5,⁠⁠im1,,kr
sounda,2021 summer,5.0,⁠⁠fox b,,kr
sounda,2022 summer,1.0,⁠⁠ns.a,,kr
manyreason,2012 spring,3.0,⁠⁠xs,21.515327,kr
manyreason,2012 summer,6.5,⁠⁠xs,,kr
manyreason,2013 summer,12.5,⁠⁠xb,,kr
longpanda,2012 summer,12.5,⁠⁠cj,,kr
shadow_(park_jae-seok),2015 spring,3.0,⁠⁠omg,,kr
shadow_(park_jae-seok),2015 summer,7.0,⁠⁠omg,,kr
shadow_(park_jae-seok),2016 spring,9.0,⁠⁠ssb,23.76453,kr
feliz,2022 summer,8.0,⁠⁠bro.a,,kr
busymoon,2020 spring,9.0,⁠⁠vg,,kr
busymoon,2020 summer,11.0,⁠⁠vg,,kr
hell,2016 summer,6.0,⁠⁠mvp,,kr
hell,2017 spring,4.0,⁠⁠mvp,,kr
hell,2017 summer,4.0,⁠⁠mvp,,kr
hell,2018 spring,9.0,⁠⁠mvp,,kr
hell,2018 summer,9.0,⁠⁠mvp,,kr
police_(park_hyeong-gi),2016 summer,7.0,⁠⁠vit,21.051006,kr
saroo,2017 spring,4.0,⁠⁠mvp,,kr
saroo,2017 summer,4.0,⁠⁠mvp,,kr
saroo,2018 spring,9.0,⁠⁠mvp,,kr
saroo,2018 summer,9.0,⁠⁠mvp,,kr
saroo,2019 spring,6.0,⁠⁠sdg,,kr
natu,2020 summer,5.0,⁠⁠asp.a,,kr
canna,2020 spring,1.0,⁠⁠t1,21.14023,kr
canna,2020 summer,2.0,⁠⁠t1,20.068249,kr
canna,2021 spring,4.0,⁠⁠t1,20.415611,kr
canna,2021 summer,1.0,⁠⁠t1,19.744884,kr
canna,2022 spring,8.0,⁠⁠ns,20.505999,kr
canna,2022 summer,8.0,⁠⁠ns,20.448845,kr
canna,2023 spring,5.0,⁠⁠dk,19.751625,kr
naehyun,2017 spring,5.0,⁠⁠og,20.94324,kr
naehyun,2019 spring,3.0,⁠⁠kz,,kr
naehyun,2019 summer,2.0,⁠⁠kz,19.535627,kr
naehyun,2020 spring,10.0,⁠⁠grf,20.716385,kr
life,2019 spring,7.0,⁠⁠gen,21.209702,kr
life,2019 summer,6.0,⁠⁠gen,19.882427,kr
life,2020 spring,2.0,⁠⁠gen,,kr
life,2020 summer,1.0,⁠⁠gen,20.49921,kr
life,2021 spring,2.0,⁠⁠gen,19.725403,kr
life,2021 summer,3.0,⁠⁠gen,19.318981,kr
life,2022 spring,7.0,⁠⁠kt,,kr
life,2022 summer,4.0,⁠⁠kt,19.865631,kr
life,2023 spring,4.0,⁠⁠hle,,kr
karam,2016 summer,9.0,⁠⁠esc,,kr
karam,2017 spring,8.0,⁠⁠bbq,,kr
karam,2017 summer,9.0,⁠⁠bbq,,kr
karam,2019 spring,1.0,⁠⁠ig,,kr
karam,2019 summer,7.5,⁠⁠ig,,kr
crow_(kim_seon-gyu),2017 summer,7.0,⁠⁠rox,22.464813,kr
zero_(yoon_kyung-sup),2013 spring,10.5,⁠⁠kt a,,kr
zero_(yoon_kyung-sup),2014 spring,6.5,⁠⁠kt.b,,kr
zero_(yoon_kyung-sup),2014 summer,2.0,⁠⁠shr,,kr
zero_(yoon_kyung-sup),2015 spring,10.5,⁠⁠shr,,kr
zero_(yoon_kyung-sup),2015 summer,10.5,⁠⁠kng,19.724606,kr
zero_(yoon_kyung-sup),2016 spring,3.0,⁠⁠we,19.90154,kr
zero_(yoon_kyung-sup),2016 summer,2.0,⁠⁠we,,kr
zero_(yoon_kyung-sup),2017 spring,1.0,⁠⁠we,21.16397,kr
zero_(yoon_kyung-sup),2017 summer,2.0,⁠⁠we,20.471558,kr
zero_(yoon_kyung-sup),2018 spring,4.0,⁠⁠we,21.084385,kr
zero_(yoon_kyung-sup),2022 spring,3.0,⁠⁠v5,,kr
zero_(yoon_kyung-sup),2022 summer,5.5,⁠⁠v5,20.396622,kr
zero_(yoon_kyung-sup),2023 spring,13.0,⁠⁠nip,20.439253,kr
bbuing,2013 summer,12.5,⁠⁠im2,,kr
bbuing,2014 spring,12.5,⁠⁠im1,,kr
bbuing,2014 summer,12.5,⁠⁠im1,20.051308,kr
bingo_(choi_jae-young),2023 summer,6.0,⁠⁠gen.a,,kr
jett,2019 summer,7.0,⁠⁠lng,18.673256,kr
jett,2020 spring,8.0,⁠⁠we,19.33702,kr
jett,2021 summer,10.0,⁠⁠drx,,kr
coco,2013 summer,12.5,⁠⁠xs,,kr
coco,2014 spring,6.5,⁠⁠cjf,,kr
coco,2014 summer,12.5,⁠⁠cjf,,kr
coco,2015 spring,3.0,⁠⁠cj,21.825787,kr
coco,2015 summer,3.0,⁠⁠cj,21.116165,kr
coco,2016 spring,7.0,⁠⁠lz,20.338032,kr
coco,2016 summer,8.0,⁠⁠lz,,kr
coco,2017 spring,5.5,⁠⁠nb,21.02035,kr
coco,2017 summer,6.0,⁠⁠nb,,kr
coco,2018 summer,7.0,⁠⁠vg,21.930798,kr
coco,2020 spring,9.0,⁠⁠sb,,kr
coco,2023 spring,10.0,⁠⁠ns,23.33529,kr
mowgli,2017 spring,4.0,⁠⁠af,20.253586,kr
mowgli,2017 summer,3.0,⁠⁠af,20.140747,kr
mowgli,2018 spring,2.0,⁠⁠af,21.222048,kr
mowgli,2018 summer,5.0,⁠⁠af,19.53998,kr
mowgli,2019 spring,5.5,⁠⁠vit,18.936274,kr
mowgli,2019 summer,5.5,⁠⁠vit,19.055021,kr
mowgli,2022 spring,5.0,⁠⁠drx,21.190586,kr
mowgli,2022 summer,2.0,⁠⁠drx,,kr
mowgli,2023 spring,4.0,⁠⁠hle,21.204144,kr
ls,2015 spring,5.5,⁠⁠gv,,kr
ls,2022 spring,2.0,⁠⁠c9,22.062424,kr
showmaker,2019 spring,4.0,⁠⁠dwg,20.738811,kr
showmaker,2019 summer,1.0,⁠⁠dwg,,kr
showmaker,2020 spring,4.0,⁠⁠dwg,,kr
showmaker,2020 summer,1.0,⁠⁠dwg,20.599445,kr
showmaker,2021 spring,1.0,⁠⁠dk,21.19247,kr
showmaker,2021 summer,1.0,⁠⁠dk,21.655584,kr
showmaker,2022 spring,3.0,⁠⁠dk,19.962362,kr
showmaker,2022 summer,1.0,⁠⁠dk,20.665022,kr
showmaker,2023 spring,5.0,⁠⁠dk,20.884924,kr
warpath,2012 summer,12.5,⁠⁠gjr,,kr
effort,2018 spring,4.0,⁠⁠skt,23.084236,kr
effort,2018 summer,4.0,⁠⁠skt,22.068932,kr
effort,2019 summer,1.0,⁠⁠skt,21.87239,kr
effort,2020 spring,1.0,⁠⁠t1,21.519321,kr
effort,2020 summer,2.0,⁠⁠t1,19.092813,kr
effort,2021 spring,8.0,⁠⁠lsb,20.940807,kr
effort,2021 summer,4.0,⁠⁠lsb,21.010632,kr
effort,2022 spring,8.0,⁠⁠ns,21.930557,kr
effort,2022 summer,8.0,⁠⁠ns,23.088776,kr
effort,2023 spring,8.0,⁠⁠bro,,kr
loki_(lee_sang-min),2022 summer,6.0,⁠⁠hle.a,,kr
beryl,2019 spring,4.0,⁠⁠dwg,19.017004,kr
beryl,2019 summer,1.0,⁠⁠dwg,,kr
beryl,2020 spring,4.0,⁠⁠dwg,,kr
beryl,2020 summer,1.0,⁠⁠dwg,20.958958,kr
beryl,2021 spring,1.0,⁠⁠dk,22.09961,kr
beryl,2021 summer,1.0,⁠⁠dk,22.578365,kr
beryl,2022 spring,5.0,⁠⁠drx,21.774494,kr
beryl,2022 summer,2.0,⁠⁠drx,22.31738,kr
beryl,2023 spring,9.0,⁠⁠drx,,kr
na_kyung,2020 summer,4.0,⁠⁠af.a,,kr
na_kyung,2021 summer,6.0,⁠⁠spg,23.492325,kr
jun_(yoon_se-jun),2020 summer,1.0,⁠⁠drx.r,,kr
jun_(yoon_se-jun),2021 summer,10.0,⁠⁠drx,,kr
jun_(yoon_se-jun),2022 spring,4.0,⁠⁠drx,,kr
jun_(yoon_se-jun),2023 spring,7.0,⁠⁠kdf,,kr
hachani,2014 spring,6.5,⁠⁠kt.a,,kr
hachani,2014 summer,3.0,⁠⁠kt.a,,kr
hachani,2015 spring,5.0,⁠⁠kt,21.005386,kr
hachani,2015 summer,8.0,⁠⁠ranc,,kr
hachani,2016 spring,3.0,⁠⁠kt,,kr
hachani,2016 summer,2.0,⁠⁠kt,,kr
hachani,2017 spring,4.0,⁠⁠vit,25.17738,kr
hachani,2017 summer,10.0,⁠⁠eew,25.315502,kr
hachani,2018 summer,4.0,⁠⁠fpx,,kr
pure,2015 spring,6.0,⁠⁠njf,19.77358,kr
pure,2015 summer,4.0,⁠⁠njf,20.6935,kr
pure,2016 spring,7.0,⁠⁠lz,20.651077,kr
pure,2016 summer,8.0,⁠⁠lz,21.067022,kr
monarca,2021 summer,1.0,⁠⁠sek,,kr
crush,2016 spring,10.0,⁠⁠kdm,21.011461,kr
crush,2019 spring,4.0,⁠⁠sb,,kr
kuro,2013 summer,12.5,⁠⁠im2,,kr
kuro,2014 spring,12.5,⁠⁠im2,,kr
kuro,2014 summer,6.5,⁠⁠njbs,26.474836,kr
kuro,2015 spring,2.0,⁠⁠get,24.359806,kr
kuro,2015 summer,3.0,⁠⁠koo,24.331903,kr
kuro,2016 spring,2.0,⁠⁠rox,25.874664,kr
kuro,2016 summer,1.0,⁠⁠rox,25.673542,kr
kuro,2017 spring,5.0,⁠⁠af,23.225523,kr
kuro,2017 summer,3.0,⁠⁠af,,kr
kuro,2018 spring,2.0,⁠⁠af,24.18552,kr
kuro,2018 summer,3.0,⁠⁠af,25.925484,kr
kuro,2019 spring,9.0,⁠⁠blg,24.277634,kr
kuro,2019 summer,4.0,⁠⁠blg,22.798115,kr
kuro,2020 spring,5.0,⁠⁠kt,21.416279,kr
kuro,2020 summer,4.0,⁠⁠kt,23.989109,kr
wizer,2019 spring,4.0,⁠⁠sb,20.735619,kr
wisdom,2014 summer,12.5,⁠⁠im2,,kr
wisdom,2015 spring,7.0,⁠⁠im,20.640404,kr
wisdom,2015 summer,4.0,⁠⁠koo,20.694656,kr
wisdom,2016 spring,10.0,⁠⁠gia,20.712036,kr
wisdom,2017 spring,5.0,⁠⁠og,23.753304,kr
hojin,2014 summer,6.5,⁠⁠njbs,,kr
hojin,2015 spring,2.0,⁠⁠get,,kr
hojin,2015 summer,3.0,⁠⁠koo,,kr
keria,2020 spring,3.0,⁠⁠drx,20.058681,kr
keria,2020 summer,2.0,⁠⁠drx,,kr
keria,2021 spring,4.0,⁠⁠t1,20.131609,kr
keria,2021 summer,1.0,⁠⁠t1,19.707893,kr
keria,2022 spring,1.0,⁠⁠t1,20.170822,kr
keria,2022 summer,2.0,⁠⁠t1,19.463623,kr
keria,2023 spring,2.0,⁠⁠t1,,kr
haru,2016 summer,10.0,⁠⁠cj,,kr
haru,2017 spring,3.0,⁠⁠ssg,21.29395,kr
haru,2017 summer,1.0,⁠⁠ssg,22.808231,kr
haru,2018 spring,5.0,⁠⁠ksv,23.736746,kr
haru,2018 summer,1.0,⁠⁠gen,,kr
haru,2019 summer,4.0,⁠⁠skt,20.180454,kr
haru,2020 spring,8.0,⁠⁠hle,20.275558,kr
haru,2020 summer,9.0,⁠⁠hle,20.958136,kr
haru,2022 summer,7.0,⁠⁠vit,20.29351,kr
ignar,2015 summer,9.0,⁠⁠im,21.215601,kr
ignar,2016 spring,2.0,⁠⁠kt,20.653465,kr
ignar,2017 spring,4.0,⁠⁠msf,20.987442,kr
ignar,2017 summer,2.0,⁠⁠msf,20.244427,kr
ignar,2018 spring,8.0,⁠⁠bbq,20.36464,kr
ignar,2018 summer,10.0,⁠⁠bbq,21.390749,kr
ignar,2019 spring,7.0,⁠⁠s04,19.739773,kr
ignar,2019 summer,3.0,⁠⁠s04,20.669222,kr
ignar,2020 spring,2.0,⁠⁠fly,20.049204,kr
ignar,2020 summer,2.0,⁠⁠fly,20.321829,kr
ignar,2021 spring,6.0,⁠⁠eg,20.095463,kr
ignar,2021 summer,5.5,⁠⁠eg,19.538313,kr
ignar,2022 summer,9.0,⁠⁠imt,20.919428,kr
ignar,2023 spring,10.0,⁠⁠dig,20.82994,kr
flahm,2013 spring,10.5,⁠⁠mvp.b,,kr
flahm,2013 summer,12.5,⁠⁠mvp.b,,kr
bean_(kim_jong-wan),2023 summer,6.0,⁠⁠gen.a,,kr
nanyang,2021 summer,8.0,⁠⁠wns,,kr
ad_(yang_ji-hyeok),2022 summer,3.5,⁠⁠kt.a,,kr
crown,2015 summer,7.0,⁠⁠ssg,21.282757,kr
crown,2016 spring,6.0,⁠⁠ssg,22.136425,kr
crown,2016 summer,1.0,⁠⁠ssg,20.239613,kr
crown,2017 spring,3.0,⁠⁠ssg,21.573671,kr
crown,2017 summer,1.0,⁠⁠ssg,,kr
crown,2018 spring,5.0,⁠⁠ksv,22.302113,kr
crown,2018 summer,1.0,⁠⁠gen,20.67366,kr
crown,2019 spring,7.0,⁠⁠opt,19.81725,kr
crown,2019 summer,5.5,⁠⁠opt,20.885746,kr
crown,2020 spring,10.0,⁠⁠clg,20.067028,kr
kabbie,2020 spring,10.0,⁠⁠grf,20.427319,kr
kabbie,2020 summer,7.0,⁠⁠sb,19.878246,kr
try,2016 spring,1.0,⁠⁠qg,20.6138,kr
setab,2021 summer,3.0,⁠⁠drx.a,20.214588,kr
setab,2022 spring,4.0,⁠⁠drx,,kr
doran_(choi_hyeon-joon),2019 summer,2.0,⁠⁠grf,19.739002,kr
